Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
0,3,941.16,2,0
0,0,973.08,8,0
0,0,965.18,1,0
0,3,802.05,14,0
0,3,902.30,17,0
0,2,986.70,14,0
0,4,945.58,0,0
0,0,693.44,17,0
0,1,578.37,16,0
0,2,783.43,14,0
0,3,606.77,11,0
0,2,515.79,1,0
0,0,950.64,15,0
0,1,892.08,13,0
0,0,827.09,5,0
0,3,666.61,4,0
0,4,729.29,20,0
0,2,620.83,1,0
0,1,916.72,5,0
0,0,807.61,20,0
0,0,556.48,20,0
0,0,580.45,12,0
0,2,816.75,14,0
0,1,726.47,14,0
0,0,796.41,5,0
0,4,739.71,18,0
0,3,844.81,14,0
0,2,664.39,6,0
0,2,631.14,0,0
0,0,573.28,9,0
0,0,825.24,3,0
0,1,577.21,9,0
0,2,817.11,2,0
0,1,719.63,20,0
0,4,645.55,3,0
0,0,819.22,18,0
0,2,847.67,9,0
0,2,887.85,7,0
0,1,977.10,6,0
0,0,977.52,19,0
0,1,777.27,18,0
0,1,821.49,12,0
0,0,663.07,1,0
0,0,732.44,3,0
0,0,684.73,16,0
0,1,627.46,8,0
0,3,572.82,14,0
0,2,892.02,8,0
0,3,686.15,3,0
0,3,735.22,0,0
0,0,942.16,16,0
0,3,719.08,15,0
0,1,767.40,4,0
0,1,708.59,8,0
0,0,812.80,12,0
0,1,756.75,15,0
0,1,535.49,3,0
0,1,685.42,6,0
0,1,744.46,12,0
0,3,551.01,19,0
0,4,723.08,3,0
0,0,987.44,5,0
0,4,784.58,10,0
0,1,788.24,7,0
0,2,517.05,10,0
0,0,949.06,20,0
0,3,559.88,16,0
0,2,720.79,2,0
0,2,875.67,8,0
0,3,850.63,2,0
0,1,801.82,20,0
0,1,834.23,11,0
0,1,817.15,14,0
0,1,897.11,19,0
0,2,550.03,1,0
0,1,999.15,11,0
0,2,501.75,14,0
0,4,961.18,3,0
0,3,777.64,19,0
0,0,690.84,6,0
0,0,572.68,20,0
0,1,908.94,16,0
0,0,649.39,3,0
0,0,711.97,0,0
0,0,598.60,0,0
0,1,790.02,7,0
0,1,523.12,10,0
0,3,980.40,4,0
0,1,808.22,2,0
0,4,674.61,16,0
0,3,845.47,16,0
0,1,556.31,20,0
0,1,661.50,11,0
0,1,861.41,13,0
0,2,684.19,3,0
0,4,625.13,16,0
0,0,859.73,5,0
0,0,916.67,9,0
0,4,728.08,3,0
0,3,853.64,19,0
0,2,926.85,1,0
0,2,839.28,17,0
0,1,648.99,1,0
0,1,758.96,13,0
0,3,672.26,1,0
0,3,618.97,12,0
0,2,873.94,9,0
0,0,631.77,1,0
0,0,739.71,15,0
0,0,618.43,13,0
0,3,993.13,13,0
0,0,786.48,12,0
0,0,766.29,8,0
0,0,830.60,6,0
0,0,654.90,19,0
0,2,789.45,12,0
0,1,745.25,0,0
0,2,825.98,13,0
0,2,632.92,3,0
0,0,987.16,7,0
0,1,719.98,5,0
0,0,654.49,4,0
0,0,804.85,20,0
0,4,581.30,11,0
0,5,516.08,14,0
0,2,786.83,8,0
0,0,505.74,17,0
0,3,986.42,4,0
0,1,898.93,13,0
0,2,941.88,1,0
0,1,821.70,11,0
0,2,668.28,12,0
0,1,807.70,1,0
0,0,667.06,3,0
0,1,775.11,14,0
0,0,727.38,14,0
0,2,564.21,6,0
0,3,783.78,4,0
0,2,572.23,8,0
0,0,828.12,18,0
0,2,938.01,12,0
0,0,691.05,14,0
0,2,500.61,13,0
0,0,566.32,2,0
0,3,989.13,15,0
0,2,737.80,3,0
0,1,804.24,13,0
0,0,657.82,6,0
0,4,869.45,16,0
0,2,814.15,15,0
0,2,712.24,2,0
0,4,688.24,19,0
0,1,539.16,11,0
0,1,676.84,3,0
0,0,815.36,16,0
0,3,712.89,12,0
0,2,854.28,2,0
0,1,948.83,4,0
0,1,867.51,0,0
0,0,852.99,4,0
0,3,630.67,5,0
0,2,650.41,7,0
0,0,717.28,15,0
0,0,754.96,3,0
0,3,676.40,1,0
0,1,770.08,14,0
0,1,958.80,8,0
0,3,999.96,4,0
0,1,901.89,13,0
0,1,954.26,14,0
0,0,832.14,6,0
0,1,579.54,17,0
0,2,785.46,7,0
0,0,865.80,3,0
0,1,646.64,14,0
0,0,886.69,10,0
0,0,524.58,3,0
0,3,542.38,17,0
0,2,547.37,3,0
0,4,759.93,18,0
0,0,750.42,9,0
0,2,553.50,17,0
0,1,626.46,3,0
0,2,635.67,14,0
0,0,858.61,8,0
0,0,681.37,2,0
0,0,872.76,20,0
0,2,891.92,8,0
0,3,582.59,4,0
0,0,967.65,16,0
0,2,830.64,13,0
0,2,732.96,6,0
0,0,824.12,12,0
0,0,653.16,1,0
0,0,993.78,14,0
0,4,836.70,12,0
0,1,986.94,19,0
0,4,537.24,0,0
0,2,711.03,4,0
0,2,931.16,19,0
0,3,928.23,3,0
0,1,571.11,16,0
0,1,553.09,7,0
0,0,851.40,1,0
0,3,970.70,13,0
0,0,596.87,8,0
0,1,895.30,16,0
0,1,550.13,13,0
0,4,528.48,14,0
0,0,927.00,13,0
0,2,761.37,1,0
0,2,729.63,12,0
0,2,871.83,10,0
0,4,760.93,9,0
0,1,797.62,20,0
0,2,565.12,7,0
0,2,630.10,16,0
0,1,574.15,19,0
0,1,569.39,20,0
0,0,805.20,4,0
0,2,594.63,11,0
0,1,928.87,9,0
0,4,868.63,1,0
0,2,919.31,8,0
0,1,802.06,13,0
0,3,845.48,10,0
0,2,595.62,12,0
0,1,774.55,20,0
0,2,865.45,20,0
0,1,703.15,19,0
0,4,900.97,7,0
0,0,676.09,16,0
0,4,809.24,16,0
0,3,608.16,13,0
0,2,629.03,13,0
0,0,638.17,19,0
0,5,569.12,15,0
0,0,928.89,16,0
0,2,966.83,6,0
0,2,566.58,20,0
0,2,875.33,13,0
0,1,867.62,11,0
0,4,937.96,16,0
0,1,782.05,2,0
0,2,695.79,12,0
0,5,671.81,8,0
0,2,536.25,8,0
0,0,516.49,7,0
0,2,600.37,2,0
0,0,608.05,0,0
0,0,811.92,2,0
0,3,920.63,11,0
0,4,985.84,13,0
0,1,518.90,16,0
0,1,697.52,11,0
0,1,975.54,13,0
0,3,993.92,19,0
0,2,538.44,2,0
0,1,605.40,1,0
0,0,789.75,14,0
0,2,956.28,16,0
0,0,771.80,5,0
0,0,564.70,4,0
0,4,865.44,1,0
0,1,843.53,6,0
0,1,507.06,7,0
0,2,799.19,17,0
0,2,554.24,12,0
0,0,525.43,4,0
0,1,983.95,8,0
0,0,924.31,18,0
0,0,830.52,9,0
0,0,613.77,11,0
0,2,930.64,20,0
0,1,791.40,2,0
0,2,558.50,17,0
0,1,911.07,9,0
0,3,838.28,0,0
0,0,688.03,10,0
0,0,915.49,2,0
0,1,697.27,6,0
0,0,759.62,18,0
0,3,586.65,7,0
0,2,572.94,5,0
0,0,916.47,18,0
0,2,622.57,10,0
0,0,607.95,18,0
0,4,608.73,14,0
0,3,870.13,2,0
0,2,676.90,12,0
0,0,983.65,6,0
0,1,572.15,18,0
0,2,735.61,12,0
0,2,893.50,0,0
0,0,554.98,8,0
0,1,856.94,17,0
0,3,655.98,17,0
0,2,918.22,19,0
0,2,638.34,14,0
0,1,993.85,9,0
0,1,935.68,16,0
0,1,685.18,18,0
0,3,861.98,2,0
0,2,551.77,5,0
0,3,888.92,14,0
0,1,958.03,9,0
0,2,972.13,1,0
0,3,636.98,13,0
0,1,826.81,13,0
0,2,701.35,15,0
0,3,881.25,0,0
0,2,562.03,17,0
0,2,700.95,15,0
0,3,758.32,12,0
0,1,563.32,20,0
0,1,704.43,13,0
0,0,748.89,8,0
0,0,540.78,19,0
0,0,588.75,3,0
0,1,803.35,8,0
0,2,508.71,14,0
0,2,651.77,11,0
0,2,539.85,11,0
0,3,970.46,2,0
0,2,606.44,2,0
0,2,621.54,6,0
0,2,735.32,3,0
0,3,527.42,1,0
0,2,741.42,19,0
0,2,868.80,9,0
0,3,903.13,0,0
0,1,516.02,3,0
0,0,632.23,13,0
0,0,514.82,7,0
0,4,810.04,13,0
0,0,562.70,12,0
0,1,869.89,10,0
0,4,920.96,0,0
0,4,667.34,7,0
0,2,524.07,8,0
0,1,989.36,19,0
0,0,521.79,4,0
0,2,630.46,9,0
0,3,742.71,8,0
0,2,716.97,4,0
0,3,853.60,0,0
0,4,568.35,7,0
0,2,895.82,11,0
0,0,896.44,14,0
0,2,936.62,7,0
0,3,956.69,11,0
0,1,513.23,20,0
0,2,891.70,17,0
0,1,988.45,1,0
0,3,814.07,2,0
0,0,826.33,7,0
0,3,696.03,16,0
0,3,891.73,3,0
0,4,560.20,4,0
0,2,674.83,3,0
0,4,652.88,5,0
0,0,601.16,1,0
0,2,663.93,1,0
0,3,575.99,3,0
0,1,975.17,8,0
0,3,951.80,12,0
0,4,797.11,2,0
0,3,828.98,13,0
0,3,769.22,1,0
0,3,513.34,8,0
0,1,712.24,7,0
0,2,983.22,14,0
0,0,885.50,10,0
0,1,802.58,11,0
0,3,700.42,19,0
0,3,936.81,17,0
0,3,509.97,15,0
0,2,558.69,18,0
0,2,945.42,14,0
0,1,748.59,0,0
0,1,911.14,5,0
0,4,954.90,12,0
0,0,650.41,15,0
0,0,508.44,10,0
0,1,604.54,12,0
0,0,734.84,15,0
0,1,676.49,6,0
0,0,801.83,2,0
0,1,540.51,15,0
0,3,518.72,11,0
0,4,709.68,10,0
0,5,515.19,13,0
0,1,866.39,19,0
0,5,595.15,1,0
0,3,510.67,18,0
0,1,986.17,2,0
0,2,598.21,15,0
0,2,745.36,6,0
0,0,829.35,8,0
0,1,967.21,12,0
0,3,790.50,9,0
0,1,865.78,19,0
0,2,566.14,6,0
0,0,577.71,6,0
0,3,890.68,1,0
0,4,594.09,9,0
0,0,524.03,19,0
0,1,588.13,8,0
0,2,559.80,19,0
0,2,688.37,15,0
0,5,643.48,19,0
0,1,981.09,13,0
0,0,803.39,20,0
0,4,997.30,15,0
0,1,709.30,5,0
0,0,836.84,15,0
0,0,820.09,11,0
0,0,612.52,16,0
0,0,711.76,20,0
0,1,577.00,0,0
0,3,716.44,10,0
0,3,732.06,0,0
0,1,549.02,18,0
0,0,920.14,13,0
0,1,937.02,15,0
0,0,993.06,19,0
0,1,573.93,16,0
0,3,551.26,6,0
0,0,644.95,14,0
0,3,836.51,18,0
0,1,834.72,13,0
0,2,752.91,13,0
0,1,562.81,16,0
0,2,527.80,6,0
0,0,720.83,6,0
0,2,648.04,4,0
0,2,523.80,8,0
0,0,722.20,18,0
0,1,580.53,20,0
0,3,952.54,17,0
0,0,509.26,11,0
0,4,652.14,20,0
0,0,669.23,12,0
0,2,971.96,18,0
0,4,669.38,3,0
0,4,532.40,3,0
0,0,808.93,7,0
0,3,673.31,13,0
0,1,974.68,17,0
0,0,947.90,15,0
0,0,830.12,13,0
0,0,866.48,12,0
0,4,998.29,4,0
0,4,936.42,16,0
0,2,814.87,16,0
0,2,528.20,8,0
0,1,510.42,13,0
0,1,846.86,17,0
0,2,791.52,20,0
0,1,810.59,7,0
0,2,649.58,15,0
0,1,553.09,14,0
0,1,880.52,9,0
0,0,802.14,14,0
0,2,832.67,7,0
0,0,712.56,12,0
0,0,774.07,18,0
0,0,991.72,3,0
0,1,613.23,6,0
0,1,707.94,7,0
0,4,931.68,8,0
0,2,596.03,3,0
0,1,686.66,8,0
0,1,715.32,9,0
0,2,576.23,13,0
0,3,834.38,0,0
0,0,577.41,10,0
0,1,738.26,11,0
0,2,966.35,19,0
0,1,644.04,0,0
0,4,573.76,18,0
0,2,908.68,4,0
0,3,502.48,1,0
0,3,698.59,7,0
0,1,854.97,0,0
0,1,637.53,9,0
0,4,889.69,6,0
0,0,826.92,5,0
0,0,693.09,2,0
0,3,675.40,7,0
0,0,816.46,16,0
0,1,669.28,2,0
0,1,735.98,17,0
0,2,693.33,0,0
0,2,730.84,1,0
0,1,750.24,8,0
0,0,860.23,1,0
0,0,896.39,7,0
0,3,861.88,12,0
0,0,750.38,3,0
0,1,793.71,19,0
0,0,984.86,2,0
0,4,867.86,8,0
0,3,538.32,4,0
0,0,656.99,13,0
0,4,791.02,14,0
0,0,530.06,8,0
0,0,860.70,4,0
0,1,938.31,1,0
0,1,923.70,11,0
0,4,924.12,8,0
0,0,814.83,6,0
0,1,998.61,4,0
0,0,847.24,8,0
0,2,598.36,6,0
0,4,507.42,1,0
0,2,528.72,10,0
0,0,689.95,16,0
0,3,655.50,12,0
0,2,642.83,4,0
0,1,721.17,4,0
0,1,510.68,2,0
0,2,686.45,8,0
0,0,924.01,4,0
0,0,993.73,5,0
0,0,915.46,1,0
0,0,616.96,1,0
0,3,928.13,12,0
0,0,985.88,1,0
0,1,700.39,13,0
0,3,680.64,1,0
0,1,541.12,14,0
0,3,637.12,6,0
0,1,978.17,16,0
0,0,821.84,6,0
0,4,579.89,15,0
0,1,579.52,17,0
0,2,820.20,15,0
0,4,675.34,16,0
0,1,710.84,3,0
0,1,968.15,7,0
0,0,802.86,20,0
0,0,805.95,6,0
0,1,580.13,2,0
0,1,653.09,1,0
0,3,921.28,16,0
0,2,913.00,14,0
0,3,687.64,9,0
0,0,983.84,1,0
0,0,574.35,14,0
0,2,939.55,4,0
0,1,875.78,11,0
0,0,712.62,9,0
0,2,521.17,16,0
0,0,815.73,14,0
0,2,881.58,19,0
0,0,732.07,9,0
0,0,948.63,2,0
0,1,815.45,6,0
0,2,620.76,18,0
0,0,735.10,11,0
0,3,796.43,6,0
0,1,733.91,5,0
0,1,961.02,3,0
0,2,883.13,11,0
0,0,912.53,8,0
0,0,863.96,6,0
0,0,733.16,3,0
0,2,756.47,12,0
0,2,951.51,7,0
0,4,527.51,9,0
0,1,733.55,3,0
0,1,763.22,3,0
0,1,847.46,12,0
0,2,567.72,20,0
0,1,505.09,8,0
0,3,537.51,4,0
0,4,793.00,10,0
0,1,649.79,2,0
0,2,661.35,3,0
0,1,893.96,4,0
0,2,802.67,5,0
0,2,705.02,10,0
0,2,856.18,17,0
0,2,976.65,2,0
0,1,752.88,11,0
0,0,591.42,11,0
0,0,625.74,19,0
0,3,903.92,17,0
0,2,511.32,12,0
0,1,726.60,19,0
0,2,901.59,7,0
0,4,723.76,13,0
0,1,728.89,18,0
0,1,941.63,16,0
0,1,779.71,12,0
0,2,517.25,13,0
0,1,633.17,0,0
0,2,733.35,3,0
0,0,662.00,2,0
0,1,629.15,13,0
0,1,877.75,10,0
0,0,776.67,0,0
0,1,701.88,17,0
0,2,664.56,2,0
0,2,812.28,13,0
0,3,952.72,13,0
0,1,567.47,1,0
0,3,505.06,19,0
0,0,656.47,15,0
0,1,867.85,6,0
0,1,529.78,18,0
0,2,813.70,16,0
0,0,637.67,7,0
0,1,878.19,6,0
0,1,542.32,4,0
0,2,734.92,2,0
0,2,965.82,9,0
0,1,606.48,7,0
0,2,846.68,9,0
0,1,844.50,3,0
0,2,914.98,0,0
0,2,761.19,18,0
0,2,787.26,2,0
0,3,853.57,10,0
0,2,824.15,15,0
0,1,703.55,5,0
0,3,663.42,19,0
0,0,881.08,15,0
0,0,729.13,16,0
0,0,671.38,11,0
0,1,616.76,5,0
0,2,530.05,14,0
0,4,526.06,12,0
0,1,821.24,7,0
0,0,814.18,17,0
0,0,770.94,12,0
0,1,690.47,4,0
0,4,860.88,15,0
0,2,777.42,10,0
0,1,514.31,11,0
0,0,841.22,20,0
0,1,892.89,9,0
0,3,668.97,2,0
0,1,586.48,6,0
0,1,763.52,13,0
0,1,565.64,8,0
0,2,638.73,13,0
0,3,696.64,12,0
0,2,643.30,5,0
0,2,790.47,16,0
0,1,687.38,11,0
0,5,868.46,18,0
0,2,624.16,18,0
0,0,650.62,12,0
0,0,542.78,10,0
0,2,709.84,14,0
0,0,698.08,11,0
0,1,629.51,1,0
0,1,548.51,12,0
0,3,691.31,15,0
0,2,631.35,18,0
0,0,959.72,17,0
0,2,649.40,1,0
0,2,725.72,3,0
0,0,553.98,11,0
0,1,933.89,14,0
0,5,966.59,11,0
0,3,861.45,15,0
0,3,851.62,11,0
0,1,870.85,14,0
0,1,975.20,13,0
0,4,929.78,3,0
0,2,502.77,13,0
0,1,740.28,10,0
0,0,794.41,19,0
0,2,568.97,10,0
0,1,934.44,17,0
0,4,645.98,6,0
0,1,747.75,11,0
0,2,915.36,1,0
0,1,881.45,17,0
0,1,777.61,3,0
0,2,874.76,13,0
0,2,969.11,18,0
0,3,963.85,10,0
0,0,786.70,9,0
0,0,832.83,12,0
0,2,887.55,0,0
0,4,963.17,13,0
0,0,557.74,13,0
0,3,988.12,20,0
0,0,928.36,7,0
0,4,596.42,1,0
0,3,576.61,13,0
0,2,944.74,8,0
0,0,702.19,3,0
0,1,836.34,5,0
0,0,644.85,4,0
0,2,928.29,4,0
0,4,631.07,8,0
0,1,877.31,18,0
0,3,852.86,1,0
0,0,511.89,8,0
0,0,658.84,18,0
0,0,661.45,11,0
0,2,665.53,1,0
0,3,979.15,4,0
0,1,895.39,2,0
0,0,883.71,17,0
0,3,742.67,2,0
0,1,948.11,3,0
0,4,849.11,20,0
0,3,959.80,12,0
0,2,921.59,12,0
0,0,791.08,13,0
0,0,590.07,10,0
0,0,651.64,4,0
0,2,710.62,1,0
0,2,927.20,17,0
0,1,915.32,11,0
0,1,796.60,18,0
0,0,865.34,4,0
0,2,967.22,12,0
0,2,909.02,14,0
0,2,692.42,16,0
0,1,653.45,13,0
0,1,600.63,17,0
0,3,784.07,8,0
0,3,924.13,7,0
0,2,866.75,10,0
0,4,672.09,5,0
0,1,548.71,16,0
0,1,854.23,5,0
0,1,900.72,11,0
0,2,634.51,10,0
0,1,723.69,13,0
0,1,931.09,19,0
0,0,751.25,3,0
0,1,986.37,3,0
0,1,710.83,10,0
0,1,724.04,11,0
0,3,621.27,10,0
0,1,912.00,0,0
0,4,904.36,9,0
0,1,626.09,20,0
0,1,621.66,2,0
0,0,550.38,19,0
0,0,846.21,7,0
0,1,738.59,14,0
0,1,654.06,4,0
0,3,665.66,15,0
0,2,830.70,10,0
0,3,940.16,20,0
0,2,538.68,6,0
0,4,843.91,16,0
0,3,540.46,7,0
0,2,988.10,9,0
0,0,992.56,0,0
0,1,958.60,7,0
0,3,676.76,9,0
0,1,827.07,6,0
0,0,705.15,3,0
0,2,757.88,10,0
0,1,752.28,20,0
0,0,890.36,19,0
0,1,710.89,3,0
0,0,646.73,16,0
0,0,536.02,19,0
0,2,628.42,1,0
0,0,917.44,16,0
0,0,926.68,15,0
0,1,730.84,3,0
0,1,885.21,0,0
0,3,838.74,13,0
0,0,994.25,1,0
0,2,688.61,3,0
0,5,552.34,7,0
0,1,971.76,9,0
0,4,712.32,18,0
0,0,553.43,16,0
0,2,725.31,2,0
0,4,913.31,2,0
0,0,960.42,6,0
0,4,778.68,15,0
0,3,654.93,19,0
0,1,645.11,3,0
0,2,733.31,3,0
0,0,983.94,1,0
0,4,767.20,15,0
0,1,580.56,14,0
0,2,912.83,6,0
0,1,522.16,13,0
0,1,771.95,4,0
0,2,515.92,0,0
0,0,518.04,14,0
0,3,928.46,11,0
0,2,579.61,13,0
0,3,821.77,7,0
0,2,695.18,1,0
0,4,515.97,16,0
0,1,794.77,12,0
0,0,715.47,15,0
0,3,980.16,3,0
0,4,801.67,20,0
0,4,813.18,2,0
0,1,659.37,18,0
0,0,974.71,12,0
0,0,831.56,4,0
0,0,651.60,16,0
0,4,885.26,8,0
0,1,598.27,3,0
0,2,667.53,17,0
0,2,976.99,7,0
0,3,850.94,9,0
0,3,525.44,3,0
0,2,511.16,13,0
0,3,798.48,1,0
0,5,746.07,14,0
0,2,506.42,2,0
0,1,695.91,20,0
0,2,731.14,7,0
0,0,583.48,11,0
0,1,914.18,14,0
0,0,740.80,16,0
0,1,711.34,6,0
0,3,867.32,5,0
0,0,574.54,1,0
0,2,560.49,7,0
0,3,865.46,7,0
0,0,732.98,14,0
0,4,786.57,17,0
0,1,540.33,3,0
0,3,946.63,15,0
0,2,535.20,6,0
0,1,722.47,3,0
0,3,667.10,10,0
0,0,865.23,7,0
0,0,556.30,17,0
0,2,808.62,9,0
0,4,707.63,13,0
0,2,521.58,15,0
0,0,619.47,7,0
0,0,941.24,18,0
0,1,508.29,17,0
0,2,775.71,5,0
0,2,585.36,20,0
0,4,888.30,13,0
0,1,883.30,3,0
0,1,716.62,20,0
0,0,814.11,14,0
0,1,718.99,6,0
0,3,643.21,20,0
0,0,576.99,11,0
0,0,749.96,17,0
0,3,552.08,4,0
0,3,721.45,9,0
0,2,632.22,0,0
0,3,524.56,8,0
0,0,647.22,11,0
0,1,969.49,20,0
0,2,672.50,19,0
0,3,519.18,5,0
0,1,995.78,0,0
0,0,890.30,17,0
0,4,701.41,9,0
0,1,787.95,1,0
0,5,663.49,7,0
0,2,792.90,11,0
0,0,511.55,0,0
0,2,872.18,0,0
0,1,882.71,16,0
0,4,542.99,5,0
0,4,623.15,15,0
0,0,679.51,4,0
0,2,837.16,18,0
0,0,915.74,4,0
0,3,791.25,8,0
0,3,681.39,9,0
0,3,514.10,10,0
0,0,585.36,13,0
0,1,979.76,13,0
0,0,700.58,12,0
0,2,954.46,0,0
0,2,556.25,19,0
0,2,993.93,9,0
0,2,989.69,12,0
0,0,812.24,3,0
0,2,502.35,5,0
0,3,721.39,14,0
0,2,666.01,14,0
0,2,676.56,1,0
0,1,881.87,8,0
0,2,752.45,4,0
0,3,651.00,5,0
0,0,580.62,17,0
0,0,538.38,4,0
0,0,598.46,20,0
0,4,758.97,16,0
0,1,997.30,10,0
0,3,703.39,7,0
0,1,633.99,12,0
0,3,838.93,17,0
0,4,706.44,13,0
0,4,739.05,6,0
0,0,923.01,14,0
0,3,982.56,18,0
0,2,910.64,3,0
0,2,560.20,3,0
0,4,501.18,16,0
0,0,555.14,4,0
0,0,847.19,9,0
0,0,865.94,3,0
0,2,504.96,14,0
0,1,636.69,8,0
0,1,835.61,1,0
0,2,959.08,1,0
0,1,838.48,6,0
0,1,830.83,0,0
0,3,742.94,5,0
0,4,833.77,11,0
0,1,745.27,3,0
0,0,854.65,12,0
0,0,919.49,7,0
0,0,785.80,9,0
0,0,656.61,5,0
0,4,931.24,5,0
0,4,507.23,0,0
0,2,704.08,11,0
0,1,795.49,5,0
0,1,591.31,12,0
0,4,578.46,5,0
0,0,953.85,17,0
0,1,929.71,10,0
0,2,981.53,8,0
0,4,791.07,15,0
0,0,969.94,5,0
0,1,579.21,14,0
0,1,709.30,18,0
0,1,635.67,13,0
0,1,607.20,0,0
0,0,793.74,16,0
0,2,536.41,0,0
0,2,905.94,4,0
0,4,656.86,12,0
0,2,801.21,8,0
0,0,809.12,11,0
0,0,927.96,14,0
0,2,616.52,1,0
0,0,769.85,18,0
0,0,881.34,11,0
0,1,835.93,20,0
0,3,697.30,7,0
0,4,744.78,3,0
0,3,725.38,12,0
0,0,646.37,15,0
0,1,867.24,9,0
0,0,839.77,20,0
0,2,801.85,5,0
0,4,805.04,11,0
0,1,878.36,2,0
0,1,820.98,10,0
0,3,926.64,8,0
0,0,877.75,18,0
0,0,505.10,3,0
0,0,880.32,15,0
0,3,518.99,7,0
0,2,537.90,4,0
0,0,530.31,8,0
0,1,978.98,2,0
0,0,840.17,0,0
0,1,869.88,10,0
0,2,539.64,8,0
0,1,718.09,12,0
0,0,961.73,7,0
0,2,829.73,0,0
0,2,724.09,14,0
0,2,573.17,20,0
0,4,973.75,12,0
0,3,544.73,7,0
0,4,692.04,1,0
0,0,821.08,4,0
0,4,566.33,16,0
0,2,740.11,6,0
0,3,594.90,11,0
0,0,511.14,18,0
0,4,777.64,3,0
0,0,677.25,1,0
0,3,511.41,4,0
0,1,598.08,5,0
0,0,761.47,4,0
0,2,786.86,5,0
0,0,763.98,3,0
0,1,639.79,16,0
0,1,881.20,16,0
0,0,767.56,7,0
0,1,920.67,1,0
0,3,708.11,18,0
0,3,752.18,1,0
0,2,655.80,13,0
0,3,769.17,3,0
0,0,800.59,1,0
0,0,514.58,7,0
0,1,800.62,7,0
0,1,943.57,6,0
0,2,764.19,2,0
0,1,863.17,5,0
0,2,961.78,15,0
0,1,629.17,11,0
0,2,716.94,2,0
0,4,869.70,9,0
0,3,593.79,17,0
0,1,606.88,19,0
0,0,628.34,19,0
0,0,522.03,7,0
0,1,597.61,4,0
0,0,726.33,10,0
0,1,702.44,12,0
0,1,922.76,8,0
0,2,957.96,1,0
0,2,791.57,16,0
0,1,977.72,5,0
0,1,721.04,5,0
0,0,715.02,16,0
0,2,645.52,19,0
0,0,748.98,12,0
0,3,745.71,11,0
0,0,826.71,3,0
0,1,947.44,17,0
0,0,806.66,5,0
0,0,738.35,6,0
0,2,841.67,19,0
0,0,583.01,17,0
0,0,923.10,3,0
0,2,880.01,13,0
0,2,776.49,19,0
0,1,517.86,9,0
0,2,977.66,13,0
0,1,762.82,12,0
0,2,771.68,13,0
0,2,754.81,3,0
0,3,874.26,1,0
0,2,960.97,6,0
0,0,908.64,2,0
0,1,690.53,6,0
0,1,556.89,9,0
0,3,776.57,6,0
0,0,598.40,6,0
0,2,958.34,6,0
0,2,638.79,18,0
0,0,986.05,7,0
0,2,928.36,6,0
0,4,912.16,14,0
0,4,512.98,4,0
0,3,515.45,8,0
0,2,615.06,8,0
0,0,719.86,9,0
0,3,908.94,19,0
0,0,760.32,8,0
0,0,859.97,8,0
0,1,696.39,17,0
0,2,994.41,12,0
0,2,591.08,5,0
0,1,527.56,7,0
0,3,944.38,16,0
0,0,742.88,11,0
0,0,753.34,13,0
0,0,584.16,13,0
0,1,790.07,12,0
0,0,561.94,0,0
0,2,873.27,5,0
0,2,685.29,20,0
0,2,829.66,9,0
0,3,523.83,3,0
0,1,712.03,2,0
0,4,945.06,0,0
0,4,663.07,1,0
0,3,650.17,14,0
0,3,841.11,1,0
0,3,626.61,4,0
0,1,874.32,6,0
0,3,942.37,20,0
0,0,647.09,12,0
0,0,899.84,13,0
0,2,736.27,14,0
0,1,505.98,11,0
0,1,776.44,6,0
0,4,721.43,1,0
0,1,994.81,18,0
0,2,593.20,18,0
0,2,646.50,6,0
0,2,904.47,11,0
0,1,677.01,9,0
0,3,505.12,16,0
0,1,695.37,6,0
0,1,521.39,14,0
0,3,860.19,18,0
0,0,854.32,12,0
0,3,728.33,7,0
0,3,506.71,17,0
0,0,862.77,16,0
0,0,706.11,19,0
0,4,698.36,3,0
0,2,525.59,16,0
0,1,620.58,18,0
0,2,523.99,4,0
0,1,600.55,4,0
0,0,546.70,14,0
0,0,828.13,1,0
0,1,987.96,14,0
0,2,736.99,7,0
0,2,848.91,8,0
0,3,993.17,0,0
0,0,536.66,14,0
0,1,985.89,1,0
0,3,574.70,5,0
0,2,898.30,9,0
0,2,689.57,0,0
0,4,800.22,17,0
0,2,770.65,13,0
0,0,612.63,14,0
0,0,665.20,9,0
0,1,543.80,15,0
0,0,903.09,15,0
0,0,551.27,20,0
0,2,512.58,15,0
0,3,634.01,20,0
0,2,683.77,6,0
0,3,748.20,5,0
0,1,748.82,6,0
0,1,953.35,17,0
0,4,979.98,5,0
0,1,610.02,9,0
0,0,763.52,11,0
0,3,627.64,8,0
0,0,605.58,9,0
0,2,748.51,10,0
0,4,726.02,20,0
0,0,640.10,12,0
0,0,726.60,2,0
0,1,817.11,15,0
0,0,962.62,19,0
0,3,825.10,7,0
0,3,858.30,8,0
0,1,726.87,20,0
0,2,696.58,19,0
0,0,633.45,14,0
0,0,823.67,16,0
0,3,913.73,5,0
0,1,973.21,8,0
0,2,950.71,18,0
0,2,853.91,1,0
0,1,731.05,20,0
0,4,571.84,18,0
0,3,524.24,14,0
0,2,713.62,11,0
0,0,975.59,16,0
0,2,715.17,13,0
0,0,546.95,4,0
0,3,556.21,20,0
0,2,867.41,19,0
0,4,558.80,19,0
0,2,921.30,13,0
