Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
1,3,440,5,0
1,9,932.73,2,0
0,3,832.32,0,0
1,4,919,0,0
1,1,931.81,12,1
1,5,178.56,22,0
0,4,632.67,14,0
1,5,397,25,0
0,1,928.6,3,0
0,1,771.71,10,0
0,0,544.57,13,0
0,1,961.95,5,0
1,9,985,26,0
0,3,602.83,6,0
1,0,542,11,0
1,9,968,4,1
1,4,337,30,1
0,1,933.16,12,0
1,8,916,25,0
0,2,694.15,1,0
0,2,664.43,3,0
1,4,161,25,0
0,1,607.25,7,0
1,5,364,0,1
1,3,156.02,25,0
0,2,585.63,0,0
0,1,810.6,7,0
0,0,739.61,15,0
0,3,721.25,17,0
0,0,863.07,19,0
1,3,741,29,0
0,1,793.87,14,0
0,1,661.94,17,0
0,1,997.39,19,0
1,7,110,23,1
0,1,811.17,0,0
1,6,777,8,0
0,3,874.15,8,0
1,3,112,16,0
1,2,320,23,1
1,3,350,1,0
0,2,563.2,0,0
1,0,118,30,0
1,9,687.27,8,0
1,9,721.8,0,1
1,3,487,25,1
0,1,575.12,19,0
0,3,856.84,9,0
1,4,979.64,21,0
1,6,854.64,24,1
0,0,646.35,0,0
1,5,976.68,27,0
0,0,793.51,12,0
1,5,700,11,1
1,4,335,3,1
1,7,669,10,0
1,7,481.02,24,0
1,3,362,4,0
1,4,176,20,0
0,3,833.87,10,0
0,4,887.25,17,0
1,3,359,9,1
1,8,794,6,1
1,0,270,2,1
1,6,475,3,1
0,0,667.8,9,0
1,1,613,29,0
0,2,527.21,1,0
1,10,174,5,0
1,1,344,21,0
0,1,946.18,19,0
0,1,994.85,18,0
0,1,510.2,5,0
1,8,701,6,0
0,2,729.65,15,0
0,0,568.02,12,0
0,2,987.67,2,0
1,6,144,8,0
0,3,890,16,0
0,0,885.33,11,0
1,4,846,27,1
0,2,758.43,2,0
1,10,644,15,1
1,5,669.49,16,1
1,2,216,27,1
1,1,333,4,0
0,1,960.66,9,0
1,7,313.14,27,1
0,2,967.06,0,0
0,4,805.29,5,0
0,1,844.86,4,0
1,9,346.05,28,1
0,2,777.13,0,0
1,5,292.66,20,0
1,9,708,22,1
0,3,558.3,0,0
1,1,420,5,0
0,2,502.88,5,0
0,3,682.05,17,0
0,1,885.72,5,0
1,0,538,17,1
0,2,809.51,14,0
1,3,567.57,25,0
0,2,903.15,6,0
1,6,519,24,0
0,0,935.85,12,0
0,0,515.93,5,0
1,0,462,7,1
0,2,568.24,7,0
0,0,732.19,4,0
1,9,451,23,0
1,10,810,9,0
1,6,319,1,1
0,0,988.53,11,0
1,6,992,21,1
1,7,879,15,0
0,2,822.05,7,0
1,9,592,18,1
1,7,491.81,16,0
1,5,844,20,0
0,0,656.74,20,0
1,1,237,9,1
1,3,898,29,0
0,2,528.48,17,0
1,6,532,2,0
1,10,234,6,0
0,1,799.25,0,0
1,3,301.46,3,1
1,1,807,22,1
1,7,174,22,0
1,5,362,5,0
0,0,555.56,15,0
1,2,461.04,23,0
0,1,638.31,11,0
1,6,764.32,20,1
0,1,807.03,18,0
1,9,742.53,25,0
0,4,803.03,11,0
1,9,884.98,10,1
1,2,838,14,1
1,5,114.48,12,1
0,1,586.44,3,0
1,8,498,15,0
1,4,826.33,18,1
1,4,649,1,1
0,2,768.73,5,0
0,3,564.22,13,0
1,5,747,17,0
1,8,655,12,1
1,7,742,19,0
1,10,700,9,0
0,1,914.21,1,0
1,3,275,11,1
1,1,453,20,1
0,2,775.94,20,0
1,5,457,29,0
0,1,532.28,18,0
1,9,968,5,0
0,2,751.21,4,0
0,1,606.55,2,0
1,10,751,8,0
0,1,954.11,1,0
0,0,783.37,0,0
0,3,693.23,12,0
1,10,677,14,0
0,2,601.86,16,0
0,0,975.62,17,0
0,0,779.86,13,0
1,4,711,6,1
1,4,467,17,0
1,7,596,25,0
1,9,589,9,0
1,6,895,24,0
1,3,674,15,0
0,0,876.36,14,0
1,4,715,16,0
0,0,578.44,7,0
1,2,687,10,0
1,6,571,25,0
0,1,891.39,7,0
0,3,731.52,7,0
1,0,957,8,0
1,2,709.8,17,0
0,1,942.96,19,0
0,2,905.33,18,0
1,6,833,29,0
0,2,744.79,0,0
1,3,110.09,19,1
1,6,765,17,1
0,0,554.97,5,0
0,2,839.57,17,0
0,0,794.19,13,0
0,1,967.08,17,0
1,6,321,5,0
0,0,966.26,14,0
0,1,863.79,12,0
1,7,549,14,0
0,1,623.66,3,0
0,0,711.08,15,0
1,9,392,22,1
0,4,966,2,0
0,1,548.35,7,0
0,0,697.53,14,0
1,9,621,2,1
0,2,942.19,17,0
1,10,832,3,0
0,3,653.92,11,0
0,3,650.78,2,0
0,1,979.35,16,0
0,0,691.42,9,0
1,0,738,12,0
1,8,587,25,0
1,1,425,4,0
1,7,400,1,0
0,1,712.21,6,0
1,1,348.77,6,1
1,5,521,22,0
1,5,430,0,0
1,2,341,18,0
0,1,942.1,2,0
0,1,816,9,0
0,1,881.33,17,0
0,1,899,17,0
0,0,930.99,12,0
1,5,762,8,0
0,0,755.8,20,0
0,2,914.43,16,0
1,5,879,23,0
0,4,530.58,14,0
0,1,654,5,0
1,6,797,10,0
0,2,836.23,4,0
1,1,127.78,18,0
1,2,179,29,0
1,1,802.49,24,1
0,3,564.96,7,0
0,3,885.28,13,0
1,2,594.72,2,0
1,7,166,18,1
1,0,485.82,23,0
0,1,710.88,12,0
0,2,846.8,2,0
0,1,701.97,8,0
0,1,950,8,0
0,1,794.06,8,0
0,4,697.79,11,0
1,8,460,1,0
1,5,624,13,1
1,7,305,25,1
0,1,574.5,14,0
0,1,814.78,15,0
1,2,512,21,1
0,2,693.09,19,0
0,0,655.4,2,0
1,1,504,26,1
1,3,859,20,1
1,4,245,7,1
0,0,798.4,20,0
1,4,693,22,1
0,2,512.38,17,0
1,9,854,20,0
1,4,310,18,0
1,5,358.85,18,0
1,0,316.43,14,0
1,7,653,12,0
1,4,204,6,0
0,1,801.52,11,0
1,2,172.42,20,1
0,4,892.97,19,0
1,5,330,20,0
0,1,546.44,15,0
0,0,874.08,1,0
1,0,698,10,1
1,5,586,13,1
0,4,742.49,6,0
0,0,763.45,13,0
0,1,637.47,8,0
1,1,201,15,1
1,8,192,6,0
1,1,841,4,1
1,8,850,11,0
1,7,932,22,0
1,5,634,27,0
0,2,742.02,13,0
0,0,913.92,9,0
1,0,740,18,0
0,0,670.75,6,0
1,3,400,24,0
1,7,593,0,1
0,0,524.74,15,0
0,1,972.7,16,0
1,2,149,30,1
0,4,874.13,7,0
1,3,166,15,0
0,2,687.94,1,0
0,0,762.66,20,0
1,5,996,28,0
1,10,359,14,0
0,2,508.92,3,0
0,3,967.76,10,0
0,0,613.97,13,0
0,1,999.29,0,0
1,3,143,3,0
0,1,546.74,13,0
1,4,286,26,0
0,0,731.22,18,0
0,1,610.97,7,0
0,1,624.37,9,0
1,10,241,12,0
1,0,428.72,12,1
0,0,654.34,18,0
0,0,952.54,9,0
1,10,917,7,0
0,0,983.11,1,0
0,1,562.26,9,0
0,1,933.55,6,0
1,6,205,18,0
1,9,721.33,13,1
0,2,909.28,8,0
1,6,117,19,0
0,4,519.69,14,0
0,0,672.22,13,0
1,9,923,27,0
1,0,461,9,1
1,5,916,18,0
1,8,198.36,27,0
1,0,414,25,0
0,2,928.4,13,0
0,0,724.18,18,0
1,1,295,4,0
1,1,728.3,28,1
0,1,594.64,17,0
1,4,179.37,17,1
1,3,903.74,28,0
1,4,192,18,0
1,7,460,23,1
1,2,578,10,1
1,9,111.04,5,0
0,0,753.33,3,0
0,2,897.13,15,0
0,4,668.91,14,0
1,5,916.84,17,1
1,6,975,30,1
1,5,301,8,0
0,1,516.7,19,0
0,0,635.26,14,0
1,3,485,13,1
1,0,239.79,24,0
0,2,704.73,17,0
1,6,666,9,0
1,4,157,5,1
0,2,983.88,1,0
0,3,953.22,19,0
1,3,211,28,0
0,1,732.32,14,0
0,1,969.3,15,0
0,1,723.24,13,0
1,10,663,2,0
0,0,765.61,9,0
1,1,490.59,1,1
1,4,825.95,24,0
0,1,930.88,11,0
1,8,355,2,0
1,6,268,21,1
0,3,752.35,9,0
1,10,148,26,0
1,10,984,14,0
0,0,992.3,3,0
0,2,643.3,5,0
1,8,359.66,18,0
0,4,883.52,17,0
0,1,695.59,15,0
1,2,594,30,1
1,4,691,26,1
1,7,560,21,0
1,1,218.08,16,0
1,7,666,9,1
0,0,910.68,16,0
0,3,771.31,18,0
0,1,822.19,12,0
1,8,115.89,27,1
0,1,718.32,12,0
0,2,872.02,10,0
1,10,774,9,0
0,1,980.91,13,0
0,0,864.95,0,0
1,0,983,18,0
0,2,558.43,7,0
1,5,286,30,0
0,0,857.35,2,0
1,4,778,23,1
1,9,566.65,8,1
1,3,576.79,17,1
1,1,302.4,23,0
1,6,113,10,1
0,1,591.07,15,0
1,4,562,12,0
1,9,867,30,0
0,0,834.18,14,0
0,3,714.9,19,0
0,1,922.07,7,0
1,10,924,2,1
0,0,535.88,0,0
1,7,538.33,24,0
1,3,880,30,1
1,9,151.47,9,0
1,10,519,0,0
1,7,556,12,0
1,0,831,28,0
1,4,927,26,0
0,3,667.96,14,0
1,0,541,24,0
1,9,786.99,28,0
1,2,860,23,1
0,2,996.63,4,0
0,1,606.51,9,0
1,1,728,13,1
0,3,668.97,2,0
0,1,769.91,6,0
1,8,400,18,0
1,6,132.56,18,0
0,3,558.66,1,0
1,6,991,13,1
0,1,500.52,14,0
1,4,526.99,11,1
1,7,578,11,1
1,1,431.73,4,0
1,1,311,3,0
1,7,161,15,0
0,1,875.45,19,0
1,10,763,7,0
1,1,198,12,1
1,6,779,27,0
1,9,112,23,0
0,0,572.09,10,0
0,1,933.07,18,0
0,3,745.19,2,0
1,3,683,1,0
1,2,867,28,0
0,4,516.04,15,0
1,8,873,12,0
0,2,896.68,7,0
0,1,533.6,18,0
1,9,425,18,1
1,4,105,1,0
0,3,670.89,12,0
1,3,191,13,1
1,1,153.1,29,1
1,3,914,20,1
0,1,502.16,4,0
0,3,874.65,9,0
0,0,947.45,6,0
1,5,326,26,0
1,10,966,27,0
0,1,972.66,6,0
0,3,671.12,2,0
1,10,454,23,1
1,0,270,13,0
0,1,554.02,5,0
1,0,624.38,19,1
0,0,780.58,4,0
0,2,631.98,1,0
0,0,563.58,7,0
1,1,144,12,0
0,0,620.63,17,0
1,7,547,1,0
0,1,876.9,14,0
0,0,735.81,7,0
0,3,718.84,20,0
1,8,435,4,0
1,6,543,29,0
0,1,704.67,15,0
0,2,507.44,9,0
0,2,937.77,7,0
0,3,673.24,2,0
0,4,674.4,10,0
1,10,821,5,1
1,5,801.59,27,0
0,1,935.93,17,0
0,1,956.63,6,0
0,4,510.96,9,0
0,0,837.38,10,0
0,0,742,10,0
1,2,179,11,0
1,7,388.09,24,0
1,2,502.57,7,1
0,1,513.21,8,0
1,2,351.2,3,0
1,6,104,26,1
1,6,993,8,0
1,3,337,0,0
1,6,889.12,30,1
0,2,622.57,3,0
1,6,530,6,1
1,8,961.19,12,1
0,2,866.88,0,0
1,5,160,10,0
0,1,826.38,13,0
0,2,602.15,12,0
0,4,535.05,0,0
0,3,728.29,4,0
0,4,857.15,18,0
1,5,175.32,4,1
0,4,947.25,7,0
0,2,616.29,0,0
0,0,869.92,1,0
0,1,893.8,17,0
1,5,797,21,1
1,0,190,1,0
0,2,731.56,8,0
1,0,316,17,1
1,1,157,11,1
1,4,288,19,1
0,2,705.32,11,0
1,6,397.94,5,0
1,6,477,0,0
0,0,741.96,2,0
1,0,771,23,0
1,6,302,15,0
1,2,503,30,0
0,1,621.1,20,0
0,0,968.09,10,0
0,0,860.38,13,0
0,0,526.88,16,0
1,0,524.8,30,1
1,0,988,13,1
0,2,660,8,0
0,1,528.7,13,0
0,2,559.92,15,0
0,1,556.91,2,0
0,1,660.39,5,0
0,0,929.45,18,0
1,6,881,1,1
0,4,928.71,19,0
0,3,850.53,16,0
1,5,727.23,3,0
0,1,788.73,7,0
0,0,938.95,7,0
0,2,627.07,7,0
0,2,625.01,8,0
0,4,888.22,7,0
1,0,369,11,1
1,2,396,10,0
0,2,568.49,18,0
1,0,643,28,0
0,2,547.96,1,0
0,2,753.77,13,0
0,3,554.69,7,0
1,10,176.46,12,1
1,3,231,2,1
1,8,926.72,14,1
1,6,468,7,1
1,3,492,20,1
0,3,796.63,20,0
1,3,277,24,0
1,3,182,12,0
0,1,778.88,18,0
1,0,592.21,30,0
0,1,673.33,3,0
0,0,952.7,1,0
1,2,539,20,0
0,3,586.96,6,0
0,1,874.88,9,0
0,1,681.36,14,0
1,8,517,14,0
1,2,394,6,0
1,5,579,18,1
1,10,137,5,0
0,1,843.23,8,0
0,2,774.56,7,0
0,0,538.38,19,0
1,6,728,27,0
1,10,837.6,18,1
0,1,569.77,6,0
1,8,517.37,23,0
0,2,843.41,2,0
0,3,514.12,14,0
1,10,168,30,0
0,1,615.65,10,0
0,2,699.5,4,0
0,2,781.34,19,0
0,5,853,14,0
1,3,790,12,1
0,2,823.99,1,0
0,1,644.44,13,0
0,2,652.71,0,0
0,3,955.25,18,0
0,2,654.25,15,0
0,1,659.31,9,0
0,3,836.56,18,0
0,2,576.19,17,0
0,2,868.7,1,0
0,0,716.56,7,0
0,2,531.13,3,0
0,3,973.89,1,0
0,3,672.99,1,0
1,4,623,1,0
1,0,679.67,18,0
0,3,816.35,7,0
0,2,594.18,2,0
0,3,600.77,6,0
1,2,318,28,1
0,0,993.18,12,0
0,1,549.12,8,0
1,2,339,17,1
0,1,852.38,6,0
1,9,383,4,1
0,1,742.74,18,0
1,1,801,30,1
1,1,871,15,1
0,1,886.27,11,0
0,1,842.34,18,0
0,1,961.3,18,0
0,2,565.32,14,0
1,3,887.55,3,1
0,2,858.48,8,0
1,0,215,30,0
0,3,607.76,10,0
0,0,921.68,9,0
1,0,517,18,0
0,1,883.15,2,0
1,1,301,4,1
1,9,841,13,1
1,6,236,8,1
0,3,982.89,0,0
1,9,129,21,0
0,2,856.05,12,0
0,0,939.91,17,0
0,1,955.04,12,0
0,0,655.11,11,0
1,1,884,12,0
0,0,984.92,7,0
0,0,834.74,8,0
0,2,656.41,3,0
0,3,795.97,15,0
0,0,913.6,20,0
0,2,708.08,4,0
0,1,814.82,0,0
1,8,329,4,1
0,2,517.67,4,0
0,2,621.79,3,0
0,3,500.17,1,0
0,3,918.48,4,0
1,0,200,7,1
1,2,497,5,0
1,4,400,25,0
1,4,851.57,24,0
1,7,925.33,11,0
0,0,666.42,2,0
0,0,846.47,16,0
0,2,512.16,9,0
0,1,903.51,3,0
0,1,803.39,0,0
1,9,213.61,8,0
1,4,417,20,1
0,1,783.43,2,0
1,1,960,24,1
1,1,478,27,0
1,9,301,21,1
0,3,880.32,7,0
1,0,704,9,1
0,2,683.75,4,0
1,0,168.47,9,0
0,1,704.83,16,0
1,9,502,5,0
0,1,987.48,16,0
1,1,124,15,1
0,2,624.84,10,0
1,3,269,13,0
0,4,989.31,16,0
1,3,794.47,2,0
0,2,658.33,14,0
1,0,729,22,1
1,9,517,10,0
0,3,795.33,20,0
1,8,462,20,0
1,4,144,9,0
1,5,424,5,0
1,10,271,11,1
1,7,567.82,17,0
1,3,989,5,0
0,3,780.6,19,0
1,9,937,29,1
0,3,509.21,19,0
1,10,446,7,0
1,4,340,22,1
1,4,567,16,0
0,2,924.87,9,0
1,4,985.32,1,0
0,0,738.23,1,0
0,1,881.69,9,0
0,1,738.03,3,0
1,6,149,10,0
0,1,990.08,17,0
1,9,707,28,0
1,10,332,13,1
1,0,859,10,0
1,7,982,2,1
1,10,874,16,0
1,2,415,0,0
0,3,783.89,12,0
0,2,975.49,18,0
1,0,961,25,1
1,10,946,20,0
0,2,581.37,3,0
0,2,513.87,20,0
0,2,926.64,4,0
1,7,555,10,0
1,9,860,8,0
0,0,909.81,20,0
0,0,888.24,20,0
1,1,221,24,1
0,2,669.1,15,0
0,2,537.84,19,0
0,2,608.58,19,0
1,8,449,30,1
0,4,998.53,5,0
1,0,616,4,1
1,4,312,22,0
1,7,128,21,0
0,3,990.72,14,0
1,2,328.21,19,0
0,2,841.77,17,0
0,3,542.56,14,0
0,2,628.97,15,0
0,2,534.52,14,0
1,10,639,7,0
1,2,586,4,0
0,0,791.04,1,0
0,0,781.34,12,0
0,0,644.75,19,0
1,7,238,25,1
1,2,968,6,1
0,3,983.63,8,0
0,3,898.22,14,0
0,0,872.16,9,0
1,4,510,19,0
1,3,935,26,0
0,1,523.48,10,0
0,4,667.96,6,0
1,9,361,23,0
0,4,775.41,15,0
1,8,104,14,0
1,7,638,6,0
0,0,784.73,7,0
1,10,971,10,0
0,2,606.79,20,0
1,1,953.49,28,0
1,7,379,20,0
0,2,965.41,9,0
0,0,737.73,2,0
1,6,118.07,4,0
0,2,986.26,20,0
0,2,817.21,8,0
1,0,903,29,0
1,7,746,20,0
1,8,463,15,1
1,4,633,30,0
0,3,508.24,4,0
0,3,724.16,9,0
0,1,752.76,12,0
1,1,776,18,1
0,2,502.76,2,0
1,1,642,10,0
1,0,861,28,0
0,0,839.97,1,0
1,7,230,5,0
0,2,728.84,18,0
1,0,470,0,0
0,0,859.69,2,0
0,2,917.7,16,0
0,3,603.06,14,0
0,2,686.92,11,0
1,4,773,24,0
0,3,878.72,5,0
0,0,782.33,11,0
0,2,905.35,15,0
1,1,435,14,1
0,0,652.95,8,0
0,3,959.53,18,0
1,0,824,27,0
1,5,979,1,0
0,1,878.7,3,0
1,5,380,19,0
1,5,881,14,1
0,2,990.3,18,0
1,3,366.46,18,0
1,5,924,30,0
1,7,892,3,0
0,1,621.94,13,0
0,0,954,19,0
1,3,184,6,0
1,8,353.89,7,1
1,7,284,18,1
0,1,998.05,5,0
1,2,624,24,0
1,6,748,2,0
0,3,959.05,17,0
1,4,824,25,0
0,3,971.77,18,0
0,4,552.59,13,0
1,9,922,8,1
1,2,147,8,1
0,1,967.91,12,0
0,1,901.55,4,0
1,4,267.21,5,1
1,0,845,1,0
0,0,956.02,15,0
0,4,612.28,6,0
1,6,276,9,0
1,4,950.7,21,0
1,4,251,30,0
0,1,910.73,20,0
1,4,558,30,1
0,4,949.04,1,0
0,4,806.19,12,0
0,0,965.14,20,0
1,0,419,10,1
0,3,779.69,0,0
0,1,527.26,14,0
0,2,814.37,8,0
1,5,337.5,24,0
0,1,971.74,14,0
1,10,380,9,1
0,1,754.52,17,0
0,4,916.82,1,0
0,2,618.98,10,0
0,4,552.93,14,0
0,0,625.12,16,0
0,0,540.14,11,0
1,1,181,7,0
0,2,712.4,10,0
0,2,902.05,12,0
1,3,701,15,0
0,2,934.54,3,0
1,8,852.5,10,1
1,3,927.74,18,1
1,8,617,8,0
1,8,145.47,10,0
1,3,170,9,1
0,3,956.21,0,0
1,7,282,3,0
1,0,279,28,1
0,0,621.15,17,0
0,3,748.77,17,0
1,3,742,30,1
0,3,822.81,12,0
1,4,399,28,1
0,0,687.8,1,0
1,8,415,23,0
0,3,910.99,10,0
0,0,701.84,15,0
1,0,150.78,17,1
0,1,719.39,6,0
1,0,363,0,0
1,3,329,11,0
0,3,673.89,10,0
1,1,410.71,2,0
1,8,816,12,0
1,2,340,28,1
0,3,791.37,9,0
0,1,947.85,1,0
1,9,939,0,0
0,2,923.94,19,0
0,4,881.72,10,0
0,4,855.83,2,0
0,1,621.74,0,0
1,10,544,28,0
1,0,108,19,0
0,3,585.74,8,0
0,0,589.13,1,0
1,10,523.01,18,0
0,0,811.08,20,0
0,2,849.49,3,0
1,4,429,6,1
0,1,932.44,6,0
0,1,556.98,15,0
0,0,923.6,13,0
1,1,193,29,0
1,0,109,11,0
0,4,686.65,0,0
1,5,844,24,1
0,0,931.6,2,0
0,3,603.37,5,0
0,1,907.16,6,0
1,6,899.24,26,1
1,4,516,22,0
1,6,444,12,1
1,4,995,7,1
1,6,665,23,1
0,2,767.91,5,0
0,1,555.66,8,0
1,4,952,13,1
0,1,954.7,8,0
1,9,979,17,0
0,3,716.35,4,0
0,1,972.71,7,0
1,1,355,27,0
1,6,639,11,0
1,7,998.19,28,1
0,3,633.54,13,0
1,1,342.33,30,0
0,0,718.51,6,0
1,8,413,1,0
1,6,849,15,0
1,7,853,4,0
0,3,701.45,11,0
1,0,195.49,4,0
0,4,654.11,2,0
0,3,528.7,8,0
1,0,672,17,1
0,1,672.43,15,0
1,1,447,3,0
0,2,520.54,0,0
0,1,712.47,14,0
0,2,674.88,2,0
0,1,866.77,1,0
0,1,729.88,10,0
1,3,607,9,1
1,0,974,13,0
0,0,797,11,0
1,3,652,26,0
0,2,670.46,17,0
1,6,205,30,1
0,2,530,17,0
0,0,848,17,0
1,5,540,21,0
1,5,584,7,1
0,1,562.36,8,0
0,0,701.09,7,0
1,7,868,3,0
0,0,821.12,13,0
1,0,460.27,30,0
0,0,988.34,14,0
1,1,520.19,29,0
0,0,755.24,12,0
1,4,666,9,0
0,3,851.39,15,0
0,2,759.26,6,0
1,7,379,12,0
0,4,988.52,4,0
0,0,819.57,0,0
1,1,159,3,0
1,3,960,5,1
1,0,208,24,1
1,8,184,17,0
1,5,852,11,0
1,7,379.92,29,0
0,0,763.45,10,0
1,8,210,12,0
0,1,924.09,19,0
1,8,102,29,0
1,0,281,20,1
0,0,658.48,5,0
0,0,661,19,0
1,0,402,13,0
0,1,737.26,0,0
1,6,629.66,8,1
0,1,542.44,3,0
1,5,775,7,1
0,2,634,14,0
1,9,877,20,1
1,4,475,26,1
0,4,918.98,20,0
1,7,133.61,11,1
1,6,902,8,0
0,2,909.96,6,0
0,0,953.31,14,0
0,1,844.82,9,0
1,7,355.2,13,0
0,3,978.75,16,0
1,2,514.01,23,0
0,0,781.5,6,0
1,3,239,15,0
1,4,380.5,13,0
0,2,799.09,9,0
0,3,683.58,0,0
1,1,418,21,0
1,1,878,10,1
0,3,567.88,6,0
1,4,948,23,0
1,9,652,7,0
0,2,736.41,11,0
1,2,163,21,0
1,1,461,23,0
0,4,581.87,9,0
0,0,667.75,2,0
0,3,974.87,1,0
0,2,761.82,4,0
1,3,957,19,1
0,2,530.53,5,0
1,6,949.17,23,0
1,5,689,25,0
0,1,688.94,6,0
0,3,907.04,4,0
1,7,749.65,21,0
0,0,726.19,5,0
0,3,679.23,12,0
0,2,849.26,18,0
1,9,348.6,6,1
1,10,815,20,1
1,9,587.67,3,1
1,2,698.09,10,0
0,0,906.69,1,0
0,2,641.99,8,0
0,2,749.46,0,0
1,10,905.16,8,0
1,9,825.02,7,0
1,7,548,19,0
1,6,800,12,0
1,10,885.44,15,0
0,0,783.17,19,0
1,8,772,7,0
1,9,528,11,0
1,0,164,15,0
0,2,968.89,0,0
1,8,933,26,0
0,2,611.15,5,0
0,2,800.31,7,0
1,2,247,9,0
0,0,534.41,8,0
1,3,338,19,0
0,2,506.66,12,0
1,4,383,2,0
0,1,651.44,16,0
0,3,898.53,14,0
1,2,356,19,0
1,3,775,26,1
0,2,871.57,15,0
1,6,644.04,21,0
1,7,724,18,0
1,2,452,16,1
1,3,538,26,0
1,3,839,29,0
1,9,877,3,0
1,1,641,13,1
0,2,730.16,4,0
0,1,766.16,3,0
1,3,625,26,1
1,10,262,5,0
0,1,572.83,14,0
0,3,801,18,0
0,4,589.84,9,0
0,2,569.58,0,0
0,1,518.87,19,0
0,4,899.61,16,0
1,7,834,22,0
1,7,679,30,1
1,5,969.1,13,1
0,0,589.76,13,0
1,0,242,1,0
1,9,739,18,0
0,3,807.88,7,0
0,0,717.29,8,0
1,4,237,8,0
0,1,863.06,3,0
1,7,970,9,0
1,0,812,8,1
0,3,725.8,13,0
1,8,231,8,1
1,5,741,13,1
0,0,744.14,13,0
0,1,593.1,3,0
1,6,865,26,0
1,3,710,11,1
0,0,778.9,18,0
1,2,180,30,0
0,1,757.57,10,0
0,1,598.64,8,0
1,0,192,15,0
0,0,675.24,1,0
0,2,735.81,20,0
1,3,381.3,15,0
1,6,733,0,0
0,2,575.64,15,0
0,1,873.49,12,0
1,6,659.39,3,0
0,2,656.47,3,0
0,3,886.23,0,0
0,2,527.37,15,0
1,7,475,20,1
0,4,668.13,15,0
0,1,764.14,11,0
1,9,825.46,4,0
1,2,461.04,23,0
1,8,908,8,1
1,8,175,22,0
1,0,241,17,0
1,4,981,10,0
1,0,868,27,1
0,2,733.58,5,0
0,0,999.22,13,0
0,3,628.13,3,0
1,10,553,8,1
1,0,310,25,0
0,0,664.49,8,0
1,0,609,12,0
0,0,942.45,5,0
0,1,936.4,5,0
0,4,602.62,19,0
0,0,754,6,0
1,3,893,30,1
1,2,596.82,6,1
0,0,590.54,0,0
1,10,308,8,0
1,0,996,10,1
0,3,800.19,8,0
0,3,820.12,15,0
0,2,830.79,20,0
1,9,783.39,15,1
0,0,930.7,4,0
0,1,814.69,15,0
1,10,881,18,0
1,8,848,23,0
1,7,564,14,1
1,7,167,0,0
1,3,393,21,1
0,1,789.63,14,0
1,8,320,10,0
1,5,306,3,1
1,10,999.69,14,0
0,2,784.2,2,0
1,1,362.02,13,0
0,3,733.77,0,0
1,10,447,18,0
1,0,317,30,1
1,6,423,22,1
0,0,631.23,8,0
0,3,673.89,10,0
1,1,997,13,1
1,1,498,0,0
1,7,629,16,0
0,2,993.63,3,0
0,4,535.25,5,0
0,4,641.02,1,0
1,3,881.51,26,0
1,6,384.78,1,0
0,2,814.95,7,0
0,0,511.23,19,0
0,1,576.93,13,0
0,2,653.2,7,0
0,3,826.05,11,0
0,0,939.6,0,0
0,3,844.54,6,0
0,2,590.19,18,0
0,2,862.78,2,0
0,0,747.9,19,0
0,0,872.16,11,0
1,2,238.3,30,1
0,4,752.51,8,0
0,0,579.98,0,0
1,7,194,14,0
1,10,804,28,0
1,3,179,18,0
0,4,769.09,11,0
1,8,533,28,0
0,2,710.37,1,0
0,0,670.4,10,0
0,2,565.17,16,0
0,0,952.83,5,0
1,7,271,22,0
0,3,946.71,5,0
1,5,816,24,0
0,2,526.32,1,0
1,10,456,13,1
1,5,728,4,0
1,8,131,13,0
1,0,292,19,0
0,0,798.42,17,0
1,1,701,23,0
1,0,706,24,0
0,0,887.65,14,0
0,1,747.52,8,0
1,9,704,8,0
1,6,949,3,1
1,8,761,3,0
0,0,553.8,20,0
0,2,652.88,10,0
1,3,500,10,0
1,2,721,5,0
1,7,286.47,17,0
0,2,810.66,1,0
1,6,596,6,1
1,10,347,15,0
0,3,668.15,5,0
1,5,482,4,1
1,9,762,11,0
0,1,567.9,6,0
0,0,833.33,9,0
1,7,185,21,0
0,0,860.52,6,0
1,9,893.46,6,0
1,6,905,11,0
1,0,809,28,0
1,9,217,24,0
0,4,787.56,1,0
1,7,969,24,0
0,2,607.61,19,0
1,2,461,25,0
0,2,831.91,1,0
0,1,809.91,13,0
1,3,149,7,0
1,2,989.22,0,1
0,2,667.74,13,0
0,3,652.36,15,0
1,6,144,26,0
0,3,580.49,18,0
1,5,792,4,0
1,6,533,6,1
0,2,705.6,4,0
1,5,906,20,1
1,3,829.43,18,1
1,1,181,24,0
0,0,691.28,15,0
0,0,712,7,0
1,7,583.65,7,0
0,3,971.76,17,0
1,6,427.43,22,0
0,0,618.24,1,0
0,1,529.74,18,0
0,2,854.01,10,0
0,2,673.24,17,0
0,0,855.48,17,0
0,0,600.99,7,0
1,3,302,19,1
1,3,697,23,0
1,4,666,27,1
0,3,648.75,15,0
0,2,556.55,16,0
0,0,987.4,16,0
1,4,457,27,0
1,5,240,23,0
1,8,823,7,0
0,0,828.51,0,0
1,5,703,7,0
1,9,998.19,12,0
0,4,991.56,17,0
0,3,865.3,7,0
0,1,986.37,3,0
0,0,907.99,3,0
0,0,737.67,18,0
0,1,779.67,2,0
0,4,861.8,6,0
0,0,861.33,10,0
0,3,738.78,13,0
0,0,691.93,1,0
1,1,219,28,0
